"id","title","link","gtn","description","image_link","brand","price","availability","condition"
"B04&A73","DP806 - 250 Round Shower Head / KBA04 - Shower Head Arm Square","https://www.durovinbathrooms.com/chrome-stainless-steel-round-shower-head-250mm","7434936042033","Look out our round shape rainfall shower head  and also can choose from a wide range of arms to match the your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//b/0/b04.jpg","Durovin Bathrooms","54.58","in stock","new"
"B04&B46","Shower Head Size:250 / Shower Arm Choice:Set 9","https://www.durovinbathrooms.com/chrome-stainless-steel-round-shower-head-250mm","3887794833574","Look out our round shape rainfall shower head  and also can choose from a wide range of arms to match the your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//b/0/b04.jpg","Durovin Bathrooms","54.58","out of stock","new"
"B04&B51","DP806 - 250 Round Shower Head / PG 6288A1B - Shower Head Arm","https://www.durovinbathrooms.com/chrome-stainless-steel-round-shower-head-250mm","7434936042040","Look out our round shape rainfall shower head  and also can choose from a wide range of arms to match the your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//b/0/b04.jpg","Durovin Bathrooms","54.58","out of stock","new"
"B52&A70","Shower Head Size:350x350 / Shower Arm Choice:Set 2","https://www.durovinbathrooms.com/square-ultra-thin-chrome-shower-head-350mm","7434936321305","This 350mm square shape and ultra thin shower head is made of top quality chrome polished stainless steel. It comes in a wide range of arms to match your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_69_17.jpg","Durovin Bathrooms","82.39","in stock","new"
"B52&A71","Shower Head Size:350x350 / Shower Arm Choice:Set 4","https://www.durovinbathrooms.com/square-ultra-thin-chrome-shower-head-350mm","7434936321312","This 350mm square shape and ultra thin shower head is made of top quality chrome polished stainless steel. It comes in a wide range of arms to match your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_69_17.jpg","Durovin Bathrooms","82.39","in stock","new"
"B52&A72","826W - 350 Square Shower Head / KBA03 - Shower Head Arm Round","https://www.durovinbathrooms.com/square-ultra-thin-chrome-shower-head-350mm","7434936042057","This 350mm square shape and ultra thin shower head is made of top quality chrome polished stainless steel. It comes in a wide range of arms to match your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_69_17.jpg","Durovin Bathrooms","82.39","in stock","new"
"B52&A73","Shower Head Size:350x350 / Shower Arm Choice:Set 8","https://www.durovinbathrooms.com/square-ultra-thin-chrome-shower-head-350mm","7434936321329","This 350mm square shape and ultra thin shower head is made of top quality chrome polished stainless steel. It comes in a wide range of arms to match your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_69_17.jpg","Durovin Bathrooms","82.39","in stock","new"
"B52&B46","826W - 350 Square Shower Head / KBA05 - Shower Head Arm Round","https://www.durovinbathrooms.com/square-ultra-thin-chrome-shower-head-350mm","7434936042064","This 350mm square shape and ultra thin shower head is made of top quality chrome polished stainless steel. It comes in a wide range of arms to match your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_69_17.jpg","Durovin Bathrooms","82.39","out of stock","new"
"B52&B51","826W - 350 Square Shower Head / PG 6288A1B - Shower Head Arm","https://www.durovinbathrooms.com/square-ultra-thin-chrome-shower-head-350mm","7434936042071","This 350mm square shape and ultra thin shower head is made of top quality chrome polished stainless steel. It comes in a wide range of arms to match your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_69_17.jpg","Durovin Bathrooms","82.39","out of stock","new"
"B25","Stone Resin Rectangle Pedestal Freestanding Basin | Colossum 31","https://www.durovinbathrooms.com/stone-resin-pedestal-freestanding-bathroom-basin-b25","3881546454529","Our rectangular basin is a freestanding stone resin pedestal basin. It is a completely freestanding sink and features no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/1131-c1_physcamera-_4_.jpg","Durovin Bathrooms","257.50","in stock","new"
"B26","Stone Resin Pedestal Freestanding Round Basin | Colossum 30","https://www.durovinbathrooms.com/stone-resin-pedestal-freestanding-round-basin","3881551724112","This elaborate high quality stone round pedestal sink is made by 100% stone resin,   this piece is add sparkle touch to your modern bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/1130-c1_physcamera-_4_.jpg","Durovin Bathrooms","267.80","in stock","new"
"B27","Popular 7 Shape Design Pedestal Freestanding Stone Resin Basin | Colossum 07","https://www.durovinbathrooms.com/7-pedestal-freestanding-stone-resin-wash-basin","3881551819320","Our seven shaped basin is a freestanding stone resin pedestal basin with one tap hole. It is easy to clean and has a modern aesthetic.","https://www.durovinbathrooms.com/pub/media/catalog/product//4/_/4_28_17.jpg","Durovin Bathrooms","252.35","in stock","new"
"B28","Counter Top Stone Resin Square Basin 427 x 427mm | Colossum 803","https://www.durovinbathrooms.com/counter-top-stone-resin-square-bathroom-basin","3881553966701","A square vessels bathroom sink is 427mm width  x 427 length and 120 depth. It also features no overflow hole and no tap hole,  is  installed on vanity","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_8.jpg","Durovin Bathrooms","61.75","in stock","new"
"B30","Semi Recessed Rectangular Stone Resin Basin 1000 x 480 x 130mm | Colossum 1 1000mm","https://www.durovinbathrooms.com/semi-recessed-rectangular-stone-resin-basin","3881567581839","If you are looking for 1000mm bathroom sink that need to be installed on your vanity, choose our stone  inset sink with vessel bottom ","https://www.durovinbathrooms.com/pub/media/catalog/product//6/0/6033-1000---_4_-.jpg","Durovin Bathrooms","97.80","in stock","new"
"B31","Wall Mounted Rectangular Stone Resin Basin| Colossum 06 765mm","https://www.durovinbathrooms.com/wall-mounted-rectangular-stone-resin-basin","3881567652874","what basin to choose for your wall hung vanity? A glossy white stone countertop basin with vessel bottom is easy to fit on any vanity or basin shelf","https://www.durovinbathrooms.com/pub/media/catalog/product//0/6/06--76-_2_.jpg","Durovin Bathrooms","90.58","in stock","new"
"B68","D819 - 700 1 Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-counter-top-wall-hung-stone-resin-basin","3881736259125","Our Colossum 19 is a rectangular stone resin basin that can either be a wall hung basin or a counter top basin. It has one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-70---_1_.jpg","Durovin Bathrooms","107.64","in stock","new"
"B69","D819 - 800 1 Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-counter-top-wall-hung-stone-resin-basin","3881736349581","Our Colossum 19 is a rectangular stone resin basin that can either be a wall hung basin or a counter top basin. It has one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-80---_4_.jpg","Durovin Bathrooms","118.97","in stock","new"
"B70","D819 - 900 1 Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-counter-top-wall-hung-stone-resin-basin","3881741901880","Our Colossum 19 is a rectangular stone resin basin that can either be a wall hung basin or a counter top basin. It has one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-90-----_2_.jpg","Durovin Bathrooms","124.62","in stock","new"
"B71","D819 - 1000 1 Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-counter-top-wall-hung-stone-resin-basin","3881749868543","Our Colossum 19 is a rectangular stone resin basin that can either be a wall hung basin or a counter top basin. It has one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-100---_4_.jpg","Durovin Bathrooms","130.28","in stock","new"
"B72","Stone Resin Bathroom Wall Hung & Counter Top Double Basin Two Tap Holes | Colossum 19","https://www.durovinbathrooms.com/wall-hung-counter-top-stone-resin-wash-basin","3881768207460","This Colossum 19 is a stone resin double sink that features two tap holes and can be either a wall hung or counter top basin.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-120----2tap_hole---_2_.jpg","Durovin Bathrooms","170.04","in stock","new"
"B73","Counter Top Oval Stone Resin Basin 600 x 300mm Colossum 813 | Colossum 813","https://www.durovinbathrooms.com/counter-top-long-oval-stone-resin-wash-basin","3882323077054","Bathroom white oval basin sink in bowl shape is a must have piece for your modern bathroom, a tall faucet is perfectly match for this countertop  basin no tap hole","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_25.jpg","Durovin Bathrooms","90.58","in stock","new"
"B76","811 - 600 Stone Basin - Colossum 811","https://www.durovinbathrooms.com/compact-wall-mounted-stone-resin-bathroom-basin","3881773598911","Durovin Satin finish, stone resin basins create a stunning architectural focal point of any bathrooms. With modern designs, it offers a touch of sophistication to your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_39.jpg","Durovin Bathrooms","61.80","out of stock","new"
"B88","811 - 480 Stone Basin - Colossum 811","https://www.durovinbathrooms.com/compact-wall-mounted-stone-resin-bathroom-basin","3881780954359","Durovin Satin finish, stone resin basins create a stunning architectural focal point of any bathrooms. With modern designs, it offers a touch of sophistication to your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/000.jpg","Durovin Bathrooms","56.65","out of stock","new"
"B89","D819 OA - 800 No Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-stone-resin-basin","3881782736038"," A rectangular stone resin basin that can either be a wall hung basin or a counter top basin. Rectangular basin no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-80--.jpg","Durovin Bathrooms","120.04","in stock","new"
"B90","D819 OA - 900 No Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-stone-resin-basin","3881785625278"," A rectangular stone resin basin that can either be a wall hung basin or a counter top basin. Rectangular basin no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-90--.jpg","Durovin Bathrooms","124.57","in stock","new"
"B91","D819 OA - 1000 No Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-stone-resin-basin","3881786255917"," A rectangular stone resin basin that can either be a wall hung basin or a counter top basin. Rectangular basin no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/---_-----__1.jpg","Durovin Bathrooms","130.30","in stock","new"
"B92","D819 OA - 1200 No Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-stone-resin-basin","3881788543074"," A rectangular stone resin basin that can either be a wall hung basin or a counter top basin. Rectangular basin no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/---_-----__2.jpg","Durovin Bathrooms","170.09","in stock","new"
"C53","Semi Recessed Rectangular Solid Stone Wash Basin 600 X 480 X 130mm | Colossum 1 600mm","https://www.durovinbathrooms.com/semi-recessed-rectangular-stone-resin-wash-basin","3881956930071","If you own a medium size vanity unit or a basin shelf, our 600mm inset basin will perfectly drop in the free standing vanity or counter top basin shelf","https://www.durovinbathrooms.com/pub/media/catalog/product//6/0/6033-600-----_4_-.jpg","Durovin Bathrooms","84.92","in stock","new"
"C54","Semi Recessed Rectangular Stone Resin Bathroom Basin 765 x 480 x 130mm | Colossum 1 765mm","https://www.durovinbathrooms.com/semi-recessed-rectangular-stone-resin-basin-765mm","3881958260763","Differ from traditional style basin, colossum 01 is casted in stone resin, it's vessel bottom will lead water drained quicker than the flat bottom one","https://www.durovinbathrooms.com/pub/media/catalog/product//6/0/6033-765----_4_.jpg","Durovin Bathrooms","96.25","in stock","new"
"C55","Wall Mounted Rectangular 1000mm Basin  | Colossum 6","https://www.durovinbathrooms.com/wall-hung-rectangular-stone-resin-bathroom-basin","3881960480517","Not many basin can be installed as wall hung or counter top, our colossum 01 wall mounted rectangular stone resin basin is  1000mm x 420mm x 100mm ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/6/06--100-_2_.jpg","Durovin Bathrooms","101.91","in stock","new"
"C56","D819 - 1200 1 Tap Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-counter-top-wall-hung-stone-resin-basin","3881962291098","Our Colossum 19 is a rectangular stone resin basin that can either be a wall hung basin or a counter top basin. It has one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-120-----_3_.jpg","Durovin Bathrooms","170.09","in stock","new"
"C57","D819 - 700 OA - No Tap Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-stone-resin-basin","3881965381369"," A rectangular stone resin basin that can either be a wall hung basin or a counter top basin. Rectangular basin no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-70--.jpg","Durovin Bathrooms","107.58","in stock","new"
"C59","Counter Top & Wall Hung Stone Basin With Side Shelf 900 x 480mm | Colossum 12","https://www.durovinbathrooms.com/counter-top-wall-hung-stone-basin-with-side-shelf","3881969608486","A wall hung basin combined  practical and stylish with consealed waste hole, this slop bathroom sink with side shelf is also space saving","https://www.durovinbathrooms.com/pub/media/catalog/product//2/0/202-90----_2_.jpg","Durovin Bathrooms","162.95","in stock","new"
"C60","Thin Edge Counter Top Stone Resin Basin 550 x 400mm | Colossum 812","https://www.durovinbathrooms.com/thin-edge-counter-top-stone-resin-bathroom-basin","3881971110557","Thin edge counter top basin is also a trendy style, especially its square shape and thin cut edge is distinguished from regular counter top  basin","https://www.durovinbathrooms.com/pub/media/catalog/product//m/g/mg502------_4_.jpg","Durovin Bathrooms","79.30","in stock","new"
"C61","Counter Top Stone Resin Basin Concealed Waste Design 700 x 460mm | Colossum 16","https://www.durovinbathrooms.com/counter-top-stone-resin-basin-concealed-waste","3881974952291","The Colossum 16 a stone vessel sinks for bathrooms has a slop vessel bottom that will drain water quickly , and that is easy to  be cleaned. ","https://www.durovinbathrooms.com/pub/media/catalog/product//6/_/6_19_13.jpg","Durovin Bathrooms","108.13","in stock","new"
"C62","Wall Hung & Counter Top Stone Resin Rectangular Basin Concealed Waste Design 1000 x 480mm | Colossum 15L","https://www.durovinbathrooms.com/wall-hung-counter-top-stone-resin-basin-concealed-waste","3881977168521","Our rectangular basin has a shallow round bowl and is a stone resin, counter top basin that is easy to clean and features one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/_/-_2_.jpg","Durovin Bathrooms","133.85","in stock","new"
"D48","MG-201 Stone Basin - Colossum 11 - One Tap Hole (750)","https://www.durovinbathrooms.com/counter-top-wall-hung-stone-resin-basin-with-side-shelf","3882274093127","This stone resin bathroom basin can be wall mounted or counter top mounted. It intergrated waste means no waste is required. Easy clean NANO coating means easy to clean.","https://www.durovinbathrooms.com/pub/media/catalog/product//7/5/750--_2_.jpg","Durovin Bathrooms","157.45","in stock","new"
"D70","Counter Top & Wall Hung Rectangular Stone Resin Basin Concealed Waste Design 800 x 460mm | Colossum 17","https://www.durovinbathrooms.com/wall-hung-rectangular-stone-resin-basin-concealed-waste","3882368208246","Compare to our popular colossum19, this large stone resin basin's desgin is more unique due to its slop bottom and right tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_29.jpg","Durovin Bathrooms","130.24","in stock","new"
"D94","Wall Hung & Counter Top Rectangular Stone Resin Basin Concealed Waste 1000 x 480mm | Colossum 15R","https://www.durovinbathrooms.com/modern-wall-hung-stone-resin-basin-concealed-waste","3882436930475","we give you more option for you to choose which side of tap hole is more convenient for you, therefore 800mm stone bathroom basin gives left or right tap to choose","https://www.durovinbathrooms.com/pub/media/catalog/product//-/_/-_1_.jpg","Durovin Bathrooms","133.85","in stock","new"
"D95","Modern Design Rectangular Counter Top Stone Resin Basin 600 x 380mm | Colossum 805","https://www.durovinbathrooms.com/modern-rectangular-counter-top-stone-resin-basin","3882439899212","From varies shapes of basin, the one catches your eyes might be this thin edge counter top sink with no tap hole, 600 x 300mm length and width is just right for your vanity","https://www.durovinbathrooms.com/pub/media/catalog/product//m/g/mg501------_4_.jpg","Durovin Bathrooms","79.25","in stock","new"
"D100","Semi Recessed Bathroom Stone Resin Double Basin 1200mm | Colossum 03","https://www.durovinbathrooms.com/semi-recessed-stone-resin-bathroom-double-basin","3882463338770","A wall mounted double sink vanity unit  that comes with a two tap hole semi recessed stone basin with two vessel bottom can only be found in durovin bathrooms","https://www.durovinbathrooms.com/pub/media/catalog/product//3/_/3_21.jpg","Durovin Bathrooms","162.91","in stock","new"
"F03","D819-600 - 1 Tap Hole  Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-counter-top-wall-hung-stone-resin-basin","3884054082208","Our Colossum 19 is a rectangular stone resin basin that can either be a wall hung basin or a counter top basin. It has one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-60liangbai-_4_.jpg","Durovin Bathrooms","84.98","in stock","new"
"F04","Stone Resin Pedestal Freestanding Oval Basin | Colossum 32","https://www.durovinbathrooms.com/stone-resin-pedestal-freestanding-oval-wash-basin","3884059179514","Corner pedestal sink is distinguish from traditional pedestal and basin. The apperance of combined pedestal and basin sink together is  stylish and space saving.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/7/07_30_10.jpg","Durovin Bathrooms","252.00","in stock","new"
"F05","Cloakroom Stone Resin Counter Top Vanity Unit Basin 460 x 260mm | Colossum 101","https://www.durovinbathrooms.com/cloakroom-stone-resin-counter-top-vanity-basin","3884062834677","Perhaps  there are plenty rectangular ceramic basins in the market, durovin's cloakroom stone resin basin is hand crafted in unique shape ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_32.jpg","Durovin Bathrooms","67.92","in stock","new"
"F06","Counter Top Rectangular Stone Resin Basin Waste | Colossum 810","https://www.durovinbathrooms.com/counter-top-rectangular-stone-basin-concealed-waste","3884066982169","This rectangular stone resin bathroom basin can be counter top mounted or wall hung. With easy clean NANO coating, concealed waste design, it will suit any bathroom design.","https://www.durovinbathrooms.com/pub/media/catalog/product//d/8/d810-60-_3_.jpg","Durovin Bathrooms","84.98","in stock","new"
"F07","Counter Top Rectangular Stone Resin Basin  | Colossum 810","https://www.durovinbathrooms.com/counter-top-rectangular-stone-basin-concealed-waste","3884067113135","This rectangular stone resin bathroom basin can be counter top mounted or wall hung. With easy clean NANO coating, concealed waste design, it will suit any bathroom design.","https://www.durovinbathrooms.com/pub/media/catalog/product//d/8/d810-80-_4_.jpg","Durovin Bathrooms","96.31","in stock","new"
"F08","Counter Top Rectangular Stone Resin Basin  Concealed Waste | Colossum 810","https://www.durovinbathrooms.com/counter-top-rectangular-stone-basin-concealed-waste","3884067865607","This rectangular stone resin bathroom basin can be counter top mounted or wall hung. With easy clean NANO coating, concealed waste design, it will suit any bathroom design.","https://www.durovinbathrooms.com/pub/media/catalog/product//d/8/d810-100-_4_.jpg","Durovin Bathrooms","107.64","in stock","new"
"F84","D819 - 500 OA No Tap Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-stone-resin-basin","3886120962339"," A rectangular stone resin basin that can either be a wall hung basin or a counter top basin. Rectangular basin no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-50--_1.jpg","Durovin Bathrooms","79.25","in stock","new"
"F85","D819 - 600 OA No Tap Hole Stone Baisn - Colossum 19","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-stone-resin-basin","3886121095180"," A rectangular stone resin basin that can either be a wall hung basin or a counter top basin. Rectangular basin no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-60--.jpg","Durovin Bathrooms","86.05","in stock","new"
"F86","Wall Hung & Counter Top Square Stone Resin Basin Concealed Waste Design | Colossum 21R","https://www.durovinbathrooms.com/wall-hung-square-stone-resin-basin-concealed-waste","3886126234188","A good part of  a 500mm bathroom basin with hidden waste cover is to prevent bad smell from waste bottole, also it will add  bonus point. ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_33.jpg","Durovin Bathrooms","97.80","in stock","new"
"F87","Wall Hung & Counter Top Square Stone Resin Basin Concealed Waste Design | Colossum 21L","https://www.durovinbathrooms.com/counter-top-square-stone-resin-basin-concealed-waste","7434936754783","Colossum 21 gives you an option to choose your basin with a left or right tap hole based on yourself preference, its stone resin thin cut square edge is unique ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_34.jpg","Durovin Bathrooms","97.80","in stock","new"
"F89","15A-600 - Colossum 02 Stone Basin 600mm","https://www.durovinbathrooms.com/semi-recessed-stone-resin-basin-cabinet-sink","3886136539525","This tremendous Semi Recessed basin with nano coating is satin white finished, offers plenty of room. Its rectangular shape brings a classic style to your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/5/15a-60---_4_.jpg","Durovin Bathrooms","79.25","in stock","new"
"G07","15A-900 - Colossum 02 Stone Basin 900mm","https://www.durovinbathrooms.com/semi-recessed-stone-resin-basin-cabinet-sink","3886198390942","This tremendous Semi Recessed basin with nano coating is satin white finished, offers plenty of room. Its rectangular shape brings a classic style to your bathroom.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/5/15a90---_4_.jpg","Durovin Bathrooms","107.58","in stock","new"
"G23","Luxurious Stone Resin Pedestal Rectangular Freestanding Basin | Colossum 34","https://www.durovinbathrooms.com/stone-resin-pedestal-rectangular-freestanding-basin","3886225340315","Modern bathroom square basin sink with full pedestal and single tap hole is casted in stone resin, therefore its shape is more customizable.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/1134-c1_physcamera-_4_.jpg","Durovin Bathrooms","278.25","in stock","new"
"G24","Stone Resin Pedestal Freestanding Round Basin | Colossum 35","https://www.durovinbathrooms.com/stone-resin-pedestal-freestanding-round-wash-basin","3886225474393","A luxury pedestal bathroom sink with a single tap has eclipse sink with a free standing stands, it will absolutely add a touch to your modern bathroom","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/1135-c1_physcamera004---.jpg","Durovin Bathrooms","246.75","in stock","new"
"B80","Semi Recessed Stone Resin Double Basin 1200 x 440mm | Colossum 04","https://www.durovinbathrooms.com/semi-recessed-stone-resin-double-wash-basin","7434936349385","Large 1200mm stone semi recessed sink which has two tap holes normally fit on large counter top or large vanity unit,another features is no overflow","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_35.jpg","Durovin Bathrooms","169.95","in stock","new"
"D63","MG-201 Stone Basin - Colossum 11 - One Tap Hole (1000)","https://www.durovinbathrooms.com/counter-top-wall-hung-stone-resin-basin-with-side-shelf","7434936654670","This stone resin bathroom basin can be wall mounted or counter top mounted. It intergrated waste means no waste is required. Easy clean NANO coating means easy to clean.","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/--100---_0_.jpg","Durovin Bathrooms","184.74","in stock","new"
"G100","Semi Recessed Couple Bathroom Stone Double Basin 1440mm | Colossum 03","https://www.durovinbathrooms.com/semi-recessed-bathroom-stone-double-basin","7434936754790","White stone under  two sinks is crafted in stone resin,  two tap hole and two overflow is a plus features of this large basin with 1200 mm long and 120 deep.","https://www.durovinbathrooms.com/pub/media/catalog/product//3/0/301-144---_4_.jpg","Durovin Bathrooms","175.10","in stock","new"
"F09","Counter Top Rectangle Stone Resin Basin 600 x 400mm | black Gloss | Colossum 815","https://www.durovinbathrooms.com/counter-top-rectangular-stone-resin-bathroom-basin","3884070830630","Durovin Stone basins offer a stylish alternative to the traditional Bathroom Sink. Combining durable stone resin, easy clean NANO coating, it will suit any bathroom design.","https://www.durovinbathrooms.com/pub/media/catalog/product//r/e/resized.jpg","Durovin Bathrooms","130.30","in stock","new"
"F10","Counter Top Rectangle Stone Resin Basin 600 x 400mm | Grey Matt | Colossum 815","https://www.durovinbathrooms.com/counter-top-rectangular-stone-resin-bathroom-basin","3884071899780","Durovin Stone basins offer a stylish alternative to the traditional Bathroom Sink. Combining durable stone resin, easy clean NANO coating, it will suit any bathroom design.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_75_2.jpg","Durovin Bathrooms","164.29","out of stock","new"
"F11","Counter Top Rectangle Stone Resin Basin 600 x 400mm | black Matt | Colossum 815","https://www.durovinbathrooms.com/counter-top-rectangular-stone-resin-bathroom-basin","3884073610000","Durovin Stone basins offer a stylish alternative to the traditional Bathroom Sink. Combining durable stone resin, easy clean NANO coating, it will suit any bathroom design.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_67_7.jpg","Durovin Bathrooms","147.29","in stock","new"
"F02","D819-500 - 1 Tap Hole Stone Basin - Colossum 19","https://www.durovinbathrooms.com/rectangular-counter-top-wall-hung-stone-resin-basin","3884040541092","Our Colossum 19 is a rectangular stone resin basin that can either be a wall hung basin or a counter top basin. It has one tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/819-50--2.jpg","Durovin Bathrooms","79.31","in stock","new"
"E77&D13&B49","Sliding Glass Door (TS19) Clear Round Handle 1025x2050 ","https://www.durovinbathrooms.com/glass-sliding-interior-door-clear-screen","7434936725783","Internal glass sliding door, optional soft close system, include 8mm tempered safety glass & hardware track kit. Great option to add a touch of style to your home. Free UK Delivery","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/11_29_1_2.jpg","Durovin Bathrooms","214.00","in stock","new"
"E77&D13&B49","Sliding Glass Door (TS19) Clear Round Handle 1025x2050 ","https://www.durovinbathrooms.com/1025mm-interior-frameless-sliding-glass-door-clear-screen","7434936725783","Buy Interior Sliding Glass Door Clear Screen from Durovin Bathrooms,  With a variety of designs suitable for all rooms of the house. Benefit from frameless, tempered glass, and soft close","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/11_29_1_2.jpg","Durovin Bathrooms","214.00","in stock","new"
"D15&E77&D16&B49","Sliding Glass Door (TS19) Clear Round Handle 1025x2050 With Soft Close","https://www.durovinbathrooms.com/glass-sliding-interior-door-clear-screen","7434936822802","Internal glass sliding door, optional soft close system, include 8mm tempered safety glass & hardware track kit. Great option to add a touch of style to your home. Free UK Delivery","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/11_29_2_2.jpg","Durovin Bathrooms","267.50","in stock","new"
"D15&E77&D16&B49","Sliding Glass Door (TS19) Clear Round Handle 1025x2050 With Soft Close","https://www.durovinbathrooms.com/1025mm-interior-frameless-sliding-glass-door-clear-screen","7434936822802","Buy Interior Sliding Glass Door Clear Screen from Durovin Bathrooms,  With a variety of designs suitable for all rooms of the house. Benefit from frameless, tempered glass, and soft close","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/11_29_2_2.jpg","Durovin Bathrooms","267.50","in stock","new"
"E81&D12&B49","Sliding Glass Door (TS19) Clear Round Handle 775x2050 ","https://www.durovinbathrooms.com/glass-sliding-interior-door-clear-screen","7434936825827","Internal glass sliding door, optional soft close system, include 8mm tempered safety glass & hardware track kit. Great option to add a touch of style to your home. Free UK Delivery","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/11_29_1.jpg","Durovin Bathrooms","192.60","in stock","new"
"E81&D12&B49","Sliding Glass Door (TS19) Clear Round Handle 775x2050 ","https://www.durovinbathrooms.com/775mm-interior-frameless-sliding-glass-door-clear-screen","7434936825827","Interior Frameless design form Durovin Bathrooms Sliding Glass Door range . Clear Screen, top quality tempered glass, choice with or without soft close and bar or round handle.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/11_29_1.jpg","Durovin Bathrooms","192.60","in stock","new"
"D15&E81&D13&B49","Sliding Glass Door (TS19) Clear Round Handle 775x2050 With Soft Close","https://www.durovinbathrooms.com/glass-sliding-interior-door-clear-screen","7434936822840","Internal glass sliding door, optional soft close system, include 8mm tempered safety glass & hardware track kit. Great option to add a touch of style to your home. Free UK Delivery","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/11_29_2.jpg","Durovin Bathrooms","246.10","in stock","new"
